category,subcategory,date purchased,date first viewed,price,email received
Pants,Short,2014-02-07,2013-07-21,26.0,0
Pants,Short,2014-02-06,2013-07-20,41.72,1
Shirts,Short-sleeve,2014-02-05,2014-01-09,53.09,0
Shirts,T-shirt,2014-02-10,2010-01-18,29.39,1
Shoes,Dress,2014-02-04,2012-08-07,88.6,1
Shoes,Boat,2014-02-04,2014-01-08,37.39,1
Shoes,Sneakers,2014-02-12,2012-08-15,85.6,1
Shirts,T-shirt,2014-02-04,2014-01-25,33.39,1
Shoes,Sneakers,2014-02-07,2010-01-15,23.72,0
Pants,Short,2014-02-17,2013-12-05,57.09,0
Pants,Long,2014-02-12,2012-08-15,21.0,1
Shoes,Dress,2014-02-12,2013-11-30,77.6,1
Shoes,Sneakers,2014-02-14,2014-02-04,76.6,1
Shoes,Sneakers,2014-02-07,2013-11-25,27.39,1
Shoes,Dress,2014-02-11,2014-02-01,35.39,1
Shirts,T-shirt,2014-02-13,2013-12-01,86.6,1
Shoes,Sneakers,2014-02-07,2014-01-28,22.0,1
Shoes,Sneakers,2014-02-13,2010-01-21,23.0,1
Shirts,T-shirt,2014-02-07,2012-08-10,28.72,0
Shoes,Boat,2014-02-07,2014-01-28,27.39,0
Shoes,Sneakers,2014-02-07,2012-08-10,34.72,1
Shoes,Boat,2014-02-14,2014-02-04,42.39,1
Pants,Short,2014-02-08,2013-11-26,43.39,1
Pants,Short,2014-02-11,2014-01-15,40.09,1
Shirts,Long-sleeve,2014-02-18,2012-08-21,36.72,1
Pants,Short,2014-02-09,2014-01-13,53.09,0
Shirts,Long-sleeve,2014-02-11,2014-02-01,25.72,1
Pants,Short,2014-02-05,2013-11-23,40.39,1
Shoes,Sneakers,2014-02-09,2013-11-27,30.0,1
Shoes,Boat,2014-02-14,2013-07-28,32.39,0
Shoes,Boat,2014-02-16,2014-02-06,35.0,0
Shoes,Dress,2014-02-16,2010-01-24,36.39,1
Shoes,Boat,2014-02-17,2014-02-07,21.0,1
Shoes,Boat,2014-02-18,2010-01-26,75.6,0
Shoes,Boat,2014-02-08,2013-07-22,46.39,1
Shoes,Dress,2014-02-11,2012-08-14,28.39,1
Pants,Short,2014-02-08,2013-11-26,40.39,1
Shoes,Dress,2014-02-06,2013-07-20,81.6,1
Pants,Short,2014-02-15,2014-02-05,54.09,1
Pants,Short,2014-02-07,2014-01-11,40.72,1
Pants,Short,2014-02-18,2013-12-06,21.0,1
Pants,Long,2014-02-12,2014-01-16,35.39,1
Pants,Short,2014-02-06,2013-07-20,58.09,0
Shoes,Boat,2014-02-13,2014-01-17,41.72,0
Shoes,Dress,2014-02-12,2014-02-02,35.72,1
Shoes,Boat,2014-02-15,2012-08-18,78.6,1
Shoes,Boat,2014-02-15,2014-01-19,47.09,1
Shoes,Sneakers,2014-02-08,2013-07-22,77.6,1
Shoes,Boat,2014-02-17,2013-07-31,23.0,1
Pants,Short,2014-02-14,2013-07-28,39.0,1
Shoes,Boat,2014-02-17,2014-02-07,93.6,0
Shoes,Sneakers,2014-02-18,2013-12-06,40.0,1
Pants,Short,2014-02-14,2010-01-22,22.0,1
Shoes,Dress,2014-02-17,2014-02-07,36.0,1
Shoes,Boat,2014-02-09,2014-01-30,59.09,1
Shoes,Boat,2014-02-09,2014-01-13,77.6,1
Pants,Long,2014-02-11,2012-08-14,29.0,0
Shirts,Long-sleeve,2014-02-05,2014-01-26,36.39,1
Shoes,Dress,2014-02-07,2014-01-28,43.09,1
Shoes,Boat,2014-02-04,2013-11-22,25.0,1
Shoes,Dress,2014-02-08,2013-07-22,43.39,1
Shoes,Sneakers,2014-02-17,2012-08-20,92.6,1
Shoes,Sneakers,2014-02-18,2014-01-22,39.72,0
Shoes,Sneakers,2014-02-13,2014-01-17,42.72,1
Shoes,Dress,2014-02-15,2014-01-19,56.09,1
Pants,Short,2014-02-16,2013-12-04,74.6,0
Pants,Short,2014-02-15,2013-12-03,23.72,1
Shoes,Dress,2014-02-08,2014-01-12,80.6,1
Shoes,Dress,2014-02-05,2013-07-19,48.09,1
Shirts,Short-sleeve,2014-02-11,2014-02-01,36.72,1
Shoes,Boat,2014-02-13,2012-08-16,40.72,1
Shoes,Dress,2014-02-05,2014-01-09,44.09,0
Shoes,Boat,2014-02-16,2014-01-20,40.0,1
Pants,Short,2014-02-04,2010-01-12,25.72,1
Shoes,Sneakers,2014-02-09,2013-07-23,75.6,1
Shoes,Sneakers,2014-02-06,2013-07-20,52.09,1
Pants,Long,2014-02-14,2014-01-18,36.39,1
Shoes,Sneakers,2014-02-14,2014-02-04,49.09,1
Shirts,Short-sleeve,2014-02-10,2014-01-14,47.09,1
Shirts,Short-sleeve,2014-02-18,2013-12-06,34.72,1
Pants,Short,2014-02-04,2014-01-08,45.09,1
Shirts,Long-sleeve,2014-02-13,2012-08-16,37.39,1
Pants,Short,2014-02-09,2013-07-23,93.6,1
Shoes,Sneakers,2014-02-08,2013-11-26,46.39,1
Shoes,Sneakers,2014-02-15,2014-01-19,45.39,1
Shoes,Sneakers,2014-02-13,2012-08-16,29.72,1
Shoes,Sneakers,2014-02-05,2014-01-09,40.09,1
Shirts,T-shirt,2014-02-10,2013-07-24,45.39,1
Shirts,T-shirt,2014-02-18,2013-12-06,42.09,1
Shoes,Dress,2014-02-11,2014-02-01,90.6,0
Shoes,Sneakers,2014-02-06,2010-01-14,39.0,1
Shoes,Boat,2014-02-09,2012-08-12,28.39,1
Pants,Long,2014-02-15,2010-01-23,35.72,1
Pants,Long,2014-02-06,2014-01-27,93.6,1
Shoes,Boat,2014-02-12,2013-07-26,94.6,1
Shoes,Dress,2014-02-13,2013-07-27,39.0,1
Shirts,T-shirt,2014-02-07,2014-01-11,77.6,1
Shoes,Dress,2014-02-15,2012-08-18,43.09,1
Shoes,Dress,2014-02-10,2013-11-28,23.72,1
Pants,Short,2014-02-08,2013-11-26,59.09,1
Pants,Short,2014-02-14,2012-08-17,37.39,1
Shoes,Dress,2014-02-11,2013-07-25,93.6,1
Shoes,Dress,2014-02-17,2014-02-07,24.72,1
Shirts,T-shirt,2014-02-04,2013-07-18,42.09,1
Shoes,Sneakers,2014-02-09,2014-01-13,39.39,0
Shoes,Boat,2014-02-17,2013-07-31,54.09,1
Shoes,Boat,2014-02-09,2013-11-27,51.09,1
Shirts,Short-sleeve,2014-02-09,2013-07-23,42.39,0
Shirts,T-shirt,2014-02-17,2014-02-07,55.09,1
Pants,Long,2014-02-12,2014-01-16,50.09,1
Shoes,Sneakers,2014-02-09,2010-01-17,37.0,1
Shoes,Sneakers,2014-02-12,2014-02-02,25.72,1
Shirts,Short-sleeve,2014-02-11,2013-11-29,43.39,1
Shirts,T-shirt,2014-02-15,2010-01-23,56.09,1
Pants,Long,2014-02-13,2014-01-17,31.39,1
Shoes,Sneakers,2014-02-14,2013-12-02,82.6,0
Shoes,Sneakers,2014-02-04,2010-01-12,22.0,1
Shoes,Boat,2014-02-11,2014-01-15,79.6,1
Shirts,Short-sleeve,2014-02-04,2014-01-08,78.6,1
Shoes,Dress,2014-02-10,2014-01-14,34.72,1
Shoes,Dress,2014-02-10,2012-08-13,60.09,1
Shoes,Dress,2014-02-12,2010-01-20,31.0,0
Pants,Short,2014-02-07,2010-01-15,30.39,1
Pants,Short,2014-02-07,2013-11-25,47.39,1
Shoes,Sneakers,2014-02-09,2013-07-23,28.39,1
Shoes,Dress,2014-02-14,2012-08-17,29.39,1
Shoes,Dress,2014-02-08,2014-01-29,86.6,1
Pants,Long,2014-02-16,2013-07-30,46.09,1
Pants,Short,2014-02-13,2012-08-16,24.0,1
Shoes,Sneakers,2014-02-08,2013-07-22,53.09,0
Pants,Long,2014-02-10,2012-08-13,94.6,1
Shoes,Sneakers,2014-02-14,2014-02-04,41.0,1
Pants,Short,2014-02-15,2014-02-05,25.0,1
Shoes,Sneakers,2014-02-04,2012-08-07,34.72,1
Shoes,Dress,2014-02-08,2012-08-11,35.72,1
Shoes,Sneakers,2014-02-16,2010-01-24,46.09,1
Pants,Long,2014-02-05,2014-01-09,32.72,0
Shoes,Sneakers,2014-02-17,2012-08-20,94.6,1
Shirts,T-shirt,2014-02-10,2010-01-18,45.09,1
Shoes,Boat,2014-02-09,2014-01-30,39.72,1
Shoes,Dress,2014-02-12,2013-07-26,21.0,1
Shoes,Boat,2014-02-14,2014-01-18,23.72,1
Shirts,Short-sleeve,2014-02-16,2014-02-06,88.6,1
Shoes,Dress,2014-02-06,2014-01-10,21.0,1
Shirts,Long-sleeve,2014-02-15,2012-08-18,25.72,1
Shoes,Boat,2014-02-08,2012-08-11,89.6,1
Shoes,Boat,2014-02-17,2013-07-31,37.39,1
Shoes,Sneakers,2014-02-16,2013-07-30,50.09,1
Shoes,Dress,2014-02-17,2014-02-07,40.09,1
Pants,Short,2014-02-14,2010-01-22,34.72,0
Shirts,Long-sleeve,2014-02-16,2014-01-20,78.6,1
Pants,Short,2014-02-14,2013-12-02,76.6,1
Shoes,Dress,2014-02-14,2010-01-22,35.72,1
Shoes,Dress,2014-02-17,2014-02-07,35.39,1
Shirts,Long-sleeve,2014-02-11,2010-01-19,36.39,1
Shoes,Dress,2014-02-07,2014-01-11,50.09,1
Pants,Long,2014-02-16,2010-01-24,34.39,1
Pants,Short,2014-02-12,2013-11-30,32.0,1
Shoes,Dress,2014-02-18,2013-08-01,32.72,1
Pants,Short,2014-02-18,2014-02-08,57.09,0
Shirts,T-shirt,2014-02-13,2012-08-16,29.72,1
Shoes,Dress,2014-02-04,2013-11-22,31.0,1
Shoes,Sneakers,2014-02-08,2013-07-22,30.39,1
Pants,Long,2014-02-05,2013-11-23,22.0,1
Shoes,Sneakers,2014-02-04,2014-01-25,48.09,1
Shoes,Sneakers,2014-02-14,2013-07-28,41.39,1
Pants,Long,2014-02-16,2010-01-24,42.39,1
Shoes,Sneakers,2014-02-05,2013-11-23,25.0,0
Pants,Long,2014-02-10,2013-07-24,41.72,1
Shirts,Short-sleeve,2014-02-18,2012-08-21,31.39,1
Shoes,Sneakers,2014-02-10,2014-01-14,30.39,0
Pants,Long,2014-02-08,2013-07-22,34.39,1
Pants,Long,2014-02-04,2012-08-07,57.09,1
Pants,Long,2014-02-15,2014-02-05,57.09,0
Pants,Long,2014-02-18,2013-08-01,81.6,1
Shoes,Dress,2014-02-08,2014-01-29,42.72,1
Pants,Long,2014-02-14,2010-01-22,92.6,0
Shirts,Short-sleeve,2014-02-10,2014-01-14,41.09,1
Shoes,Dress,2014-02-16,2014-02-06,77.6,1
Shirts,Short-sleeve,2014-02-09,2010-01-17,23.0,0
Shoes,Boat,2014-02-15,2010-01-23,22.0,1
Pants,Long,2014-02-13,2010-01-21,37.72,1
Shoes,Dress,2014-02-04,2014-01-25,52.09,1
Pants,Long,2014-02-08,2014-01-12,26.72,1
Shoes,Boat,2014-02-12,2014-02-02,42.09,0
Shoes,Boat,2014-02-18,2013-12-06,59.09,1
Shoes,Dress,2014-02-16,2014-01-20,34.39,1
Shoes,Dress,2014-02-09,2013-11-27,37.39,1
Shoes,Boat,2014-02-13,2013-12-01,27.72,1
Shoes,Dress,2014-02-10,2012-08-13,42.39,1
Shirts,Short-sleeve,2014-02-10,2013-07-24,40.0,1
Shoes,Boat,2014-02-05,2013-07-19,90.6,1
Shoes,Dress,2014-02-13,2010-01-21,85.6,1
Shoes,Sneakers,2014-02-09,2013-11-27,40.72,1
Pants,Long,2014-02-12,2012-08-15,29.72,1
Shoes,Boat,2014-02-14,2014-01-18,33.72,1
Shoes,Dress,2014-02-07,2013-07-21,41.39,1
Shoes,Boat,2014-02-08,2014-01-29,48.09,0
Pants,Long,2014-02-18,2014-02-08,59.09,1
Shoes,Sneakers,2014-02-18,2014-02-08,76.6,1
Shoes,Dress,2014-02-15,2014-02-05,30.0,1
Pants,Short,2014-02-09,2014-01-13,38.0,1
Pants,Short,2014-02-16,2010-01-24,32.72,1
Shoes,Dress,2014-02-13,2013-07-27,94.6,0
Shoes,Boat,2014-02-14,2014-01-18,34.0,0
Shirts,Short-sleeve,2014-02-06,2013-11-24,46.39,0
Shoes,Boat,2014-02-06,2013-07-20,41.0,1
Shoes,Dress,2014-02-13,2012-08-16,31.39,1
Shoes,Dress,2014-02-13,2013-12-01,51.09,0
Shoes,Sneakers,2014-02-08,2014-01-29,35.72,1
Pants,Short,2014-02-14,2013-07-28,41.72,1
Shoes,Boat,2014-02-04,2013-07-18,38.39,1
Shoes,Sneakers,2014-02-08,2013-07-22,34.72,1
Pants,Long,2014-02-08,2010-01-16,30.72,1
Shoes,Sneakers,2014-02-17,2014-01-21,45.09,1
Pants,Long,2014-02-18,2010-01-26,27.72,1
Shoes,Sneakers,2014-02-04,2013-07-18,35.72,1
Pants,Long,2014-02-08,2014-01-12,46.09,0
Shoes,Dress,2014-02-13,2014-02-03,23.72,1
Pants,Long,2014-02-13,2014-02-03,37.39,1
Shoes,Sneakers,2014-02-14,2014-01-18,32.72,1
Shoes,Boat,2014-02-08,2010-01-16,85.6,0
Shoes,Boat,2014-02-18,2010-01-26,32.0,1
Shirts,T-shirt,2014-02-04,2010-01-12,58.09,1
Pants,Short,2014-02-15,2012-08-18,88.6,1
Shirts,Long-sleeve,2014-02-14,2010-01-22,41.09,1
Shirts,T-shirt,2014-02-08,2014-01-29,50.09,1
Pants,Short,2014-02-12,2013-11-30,41.09,1
Shoes,Dress,2014-02-11,2012-08-14,28.39,1
Pants,Short,2014-02-07,2012-08-10,85.6,1
Shoes,Dress,2014-02-12,2010-01-20,47.09,0
Shoes,Sneakers,2014-02-12,2014-02-02,84.6,1
Shoes,Sneakers,2014-02-15,2014-01-19,91.6,1
Shirts,Short-sleeve,2014-02-04,2012-08-07,27.0,1
Shoes,Sneakers,2014-02-07,2013-11-25,88.6,1
Pants,Short,2014-02-11,2014-01-15,39.0,1
Shoes,Boat,2014-02-06,2010-01-14,44.09,1
Shoes,Dress,2014-02-13,2010-01-21,32.0,0
Shoes,Dress,2014-02-05,2014-01-26,42.39,1
Shoes,Dress,2014-02-09,2012-08-12,41.09,1
Shoes,Dress,2014-02-14,2013-12-02,46.39,1
Pants,Short,2014-02-16,2014-01-20,90.6,1
Pants,Short,2014-02-08,2012-08-11,91.6,0
Shirts,T-shirt,2014-02-05,2013-11-23,24.0,1
Pants,Short,2014-02-08,2014-01-12,27.72,1
Pants,Long,2014-02-08,2013-11-26,75.6,1
Shoes,Dress,2014-02-15,2013-12-03,39.39,0
Pants,Long,2014-02-04,2013-07-18,34.39,0
Shoes,Dress,2014-02-05,2010-01-13,29.72,1
Shoes,Sneakers,2014-02-10,2013-11-28,80.6,1
Shirts,T-shirt,2014-02-04,2013-11-22,28.39,1
Pants,Short,2014-02-04,2012-08-07,36.0,1
Shoes,Sneakers,2014-02-16,2014-01-20,23.0,1
Pants,Short,2014-02-13,2014-02-03,43.09,0
Shoes,Dress,2014-02-17,2013-07-31,41.09,1
Shoes,Dress,2014-02-05,2012-08-08,27.39,1
Pants,Long,2014-02-07,2013-11-25,45.39,1
Pants,Short,2014-02-18,2010-01-26,28.39,1
Shoes,Dress,2014-02-09,2014-01-13,55.09,0
Shoes,Dress,2014-02-15,2013-07-29,28.0,1
Pants,Short,2014-02-18,2013-08-01,39.72,1
Shoes,Boat,2014-02-14,2012-08-17,79.6,1
Pants,Short,2014-02-11,2013-07-25,26.0,1
Shoes,Boat,2014-02-16,2012-08-19,31.39,1
Pants,Long,2014-02-14,2010-01-22,33.39,1
Shirts,Long-sleeve,2014-02-04,2010-01-12,29.39,1
Pants,Short,2014-02-12,2013-07-26,32.72,1
Shirts,T-shirt,2014-02-11,2013-07-25,74.6,1
Shoes,Boat,2014-02-07,2014-01-11,88.6,1
Shoes,Dress,2014-02-15,2013-12-03,39.39,1
Pants,Short,2014-02-04,2014-01-25,23.72,1
Shoes,Sneakers,2014-02-17,2014-02-07,77.6,1
Shoes,Boat,2014-02-09,2012-08-12,36.39,1
Shoes,Sneakers,2014-02-18,2012-08-21,41.09,1
Shirts,Long-sleeve,2014-02-11,2013-11-29,38.0,0
Shoes,Sneakers,2014-02-05,2013-07-19,28.39,0
Shirts,Short-sleeve,2014-02-15,2010-01-23,40.0,1
Pants,Long,2014-02-17,2012-08-20,89.6,1
Pants,Long,2014-02-13,2012-08-16,30.72,1
Pants,Long,2014-02-14,2014-01-18,59.09,0
Shirts,T-shirt,2014-02-07,2014-01-28,78.6,0
Shirts,T-shirt,2014-02-07,2014-01-11,59.09,1
Pants,Long,2014-02-12,2013-07-26,47.39,0
Shoes,Sneakers,2014-02-15,2014-02-05,36.39,0
Shoes,Sneakers,2014-02-07,2013-07-21,86.6,1
Pants,Long,2014-02-17,2014-02-07,75.6,0
Pants,Long,2014-02-08,2012-08-11,47.09,0
Shoes,Dress,2014-02-15,2014-01-19,93.6,1
Shirts,Long-sleeve,2014-02-13,2014-02-03,45.39,1
Shoes,Boat,2014-02-04,2013-11-22,86.6,1
Shoes,Dress,2014-02-08,2010-01-16,44.39,1
Shoes,Boat,2014-02-18,2013-08-01,39.39,1
Shirts,Long-sleeve,2014-02-14,2014-02-04,58.09,1
Shoes,Dress,2014-02-11,2010-01-19,89.6,1
Shoes,Sneakers,2014-02-08,2010-01-16,55.09,1
Pants,Short,2014-02-09,2013-07-23,78.6,1
Shirts,Long-sleeve,2014-02-11,2013-11-29,35.0,1
Pants,Long,2014-02-12,2013-11-30,57.09,1
Shirts,T-shirt,2014-02-06,2010-01-14,79.6,1
Shoes,Boat,2014-02-09,2013-07-23,41.0,0
Shoes,Boat,2014-02-14,2013-12-02,45.39,0
Pants,Short,2014-02-09,2013-07-23,23.72,1
Shoes,Boat,2014-02-18,2013-08-01,49.09,1
Shirts,T-shirt,2014-02-10,2014-01-31,37.0,1
Shoes,Boat,2014-02-06,2010-01-14,83.6,1
Pants,Long,2014-02-15,2013-07-29,84.6,0
Shirts,Long-sleeve,2014-02-05,2010-01-13,40.0,0
Shoes,Dress,2014-02-05,2013-11-23,32.72,0
Shoes,Sneakers,2014-02-17,2014-02-07,45.09,1
Shoes,Dress,2014-02-15,2013-07-29,83.6,1
Pants,Long,2014-02-07,2013-11-25,22.0,1
Pants,Long,2014-02-05,2013-07-19,39.0,1
Shoes,Dress,2014-02-15,2013-07-29,54.09,1
Shirts,T-shirt,2014-02-13,2013-07-27,35.39,1
Shoes,Sneakers,2014-02-09,2010-01-17,41.09,1
Shoes,Dress,2014-02-17,2013-12-05,40.72,1
Shirts,Long-sleeve,2014-02-08,2010-01-16,85.6,1
Shoes,Sneakers,2014-02-15,2014-02-05,85.6,1
Shoes,Sneakers,2014-02-08,2014-01-29,91.6,1
Shoes,Sneakers,2014-02-12,2010-01-20,28.39,1
Shoes,Boat,2014-02-08,2012-08-11,57.09,1
Shirts,Short-sleeve,2014-02-04,2010-01-12,47.39,1
Pants,Long,2014-02-17,2013-12-05,55.09,1
Shirts,T-shirt,2014-02-15,2013-12-03,25.0,1
Shoes,Boat,2014-02-15,2012-08-18,42.39,1
Pants,Short,2014-02-08,2014-01-12,89.6,0
Pants,Short,2014-02-11,2014-01-15,46.39,1
Shoes,Sneakers,2014-02-06,2010-01-14,28.0,1
Shoes,Sneakers,2014-02-14,2010-01-22,40.39,1
Shoes,Boat,2014-02-17,2014-01-21,50.09,1
Shoes,Boat,2014-02-08,2014-01-29,31.39,1
Shoes,Dress,2014-02-04,2013-07-18,39.72,1
Shirts,Long-sleeve,2014-02-16,2014-02-06,47.39,1
Shoes,Sneakers,2014-02-04,2014-01-25,32.72,1
Shoes,Dress,2014-02-12,2010-01-20,34.72,1
Shoes,Boat,2014-02-08,2010-01-16,38.0,1
Shoes,Sneakers,2014-02-11,2014-02-01,40.72,1
Shoes,Dress,2014-02-13,2013-07-27,59.09,1
Shirts,Short-sleeve,2014-02-11,2013-07-25,48.09,0
Shoes,Sneakers,2014-02-07,2014-01-28,22.0,1
Shirts,Long-sleeve,2014-02-09,2014-01-30,88.6,1
Shirts,Long-sleeve,2014-02-16,2010-01-24,39.0,1
Pants,Short,2014-02-11,2013-11-29,90.6,1
Shirts,Short-sleeve,2014-02-18,2013-12-06,93.6,1
Shoes,Dress,2014-02-06,2014-01-27,91.6,0
Pants,Long,2014-02-08,2014-01-12,43.09,0
Shoes,Sneakers,2014-02-14,2010-01-22,88.6,1
Shoes,Sneakers,2014-02-18,2014-01-22,43.09,1
Pants,Short,2014-02-18,2010-01-26,59.09,0
Pants,Long,2014-02-06,2014-01-27,28.72,1
Shirts,Short-sleeve,2014-02-11,2013-07-25,23.0,0
Shoes,Boat,2014-02-13,2013-07-27,89.6,0
Pants,Short,2014-02-11,2013-11-29,22.72,1
Shoes,Dress,2014-02-16,2013-12-04,41.0,1
Shirts,Short-sleeve,2014-02-15,2013-12-03,26.0,0
Shirts,T-shirt,2014-02-04,2013-11-22,53.09,1
Pants,Short,2014-02-06,2010-01-14,41.0,1
Shirts,T-shirt,2014-02-18,2010-01-26,78.6,0
Shirts,Short-sleeve,2014-02-12,2014-01-16,77.6,0
Shoes,Sneakers,2014-02-14,2010-01-22,28.39,1
Shoes,Boat,2014-02-15,2010-01-23,28.0,1
Pants,Short,2014-02-18,2014-01-22,46.09,1
Pants,Short,2014-02-10,2014-01-14,55.09,1
Pants,Long,2014-02-18,2014-01-22,41.0,1
Shirts,Long-sleeve,2014-02-10,2013-11-28,82.6,0
Shoes,Sneakers,2014-02-05,2010-01-13,31.39,1
Shirts,T-shirt,2014-02-11,2012-08-14,29.72,1
Pants,Long,2014-02-10,2014-01-31,39.72,0
Shoes,Sneakers,2014-02-17,2012-08-20,45.09,1
Shoes,Boat,2014-02-07,2014-01-28,50.09,1
Pants,Short,2014-02-08,2014-01-29,48.09,0
Shoes,Dress,2014-02-11,2012-08-14,34.72,1
Shirts,Long-sleeve,2014-02-17,2014-02-07,27.0,1
Pants,Long,2014-02-14,2014-02-04,36.39,1
Pants,Long,2014-02-08,2014-01-12,29.72,1
Shoes,Dress,2014-02-07,2014-01-28,24.72,0
Shoes,Boat,2014-02-06,2014-01-27,41.09,1
Shoes,Sneakers,2014-02-05,2013-11-23,48.09,1
Shoes,Sneakers,2014-02-05,2012-08-08,22.72,0
Pants,Short,2014-02-09,2013-07-23,81.6,0
Shoes,Dress,2014-02-08,2013-07-22,40.0,1
Shoes,Sneakers,2014-02-17,2012-08-20,36.39,1
Shoes,Boat,2014-02-10,2010-01-18,28.39,0
Shoes,Dress,2014-02-10,2014-01-31,26.0,1
Shoes,Boat,2014-02-12,2012-08-15,35.72,0
Shoes,Dress,2014-02-16,2013-07-30,24.0,1
Shoes,Sneakers,2014-02-07,2013-11-25,49.09,0
Pants,Short,2014-02-08,2014-01-12,51.09,1
Shirts,Long-sleeve,2014-02-16,2014-02-06,84.6,1
Pants,Short,2014-02-16,2013-12-04,35.72,0
Pants,Short,2014-02-13,2010-01-21,27.72,1
Shoes,Sneakers,2014-02-10,2014-01-31,89.6,1
Shoes,Boat,2014-02-04,2013-07-18,40.72,0
Shoes,Sneakers,2014-02-10,2010-01-18,31.0,0
Shoes,Sneakers,2014-02-09,2013-07-23,59.09,1
Shirts,Short-sleeve,2014-02-15,2012-08-18,75.6,1
Shirts,Long-sleeve,2014-02-18,2014-01-22,27.72,1
Shoes,Dress,2014-02-10,2014-01-14,45.09,1
Shoes,Dress,2014-02-04,2013-07-18,37.0,1
Pants,Long,2014-02-08,2014-01-29,25.0,1
Shoes,Sneakers,2014-02-14,2014-01-18,31.39,0
Shoes,Dress,2014-02-18,2010-01-26,36.72,1
Pants,Short,2014-02-05,2013-11-23,74.6,1
Shoes,Boat,2014-02-10,2014-01-31,40.0,1
Pants,Short,2014-02-16,2010-01-24,76.6,0
Shoes,Boat,2014-02-18,2013-12-06,29.39,1
Shoes,Boat,2014-02-16,2013-12-04,84.6,1
Pants,Long,2014-02-15,2014-02-05,74.6,1
Shirts,Short-sleeve,2014-02-04,2014-01-08,40.09,1
Shoes,Sneakers,2014-02-05,2013-07-19,94.6,1
Shoes,Sneakers,2014-02-07,2012-08-10,89.6,1
Shoes,Sneakers,2014-02-15,2014-02-05,54.09,1
Shirts,Long-sleeve,2014-02-09,2014-01-30,39.39,1
Pants,Long,2014-02-10,2014-01-31,22.0,1
Pants,Long,2014-02-17,2010-01-25,27.39,1
Shoes,Dress,2014-02-16,2014-01-20,47.39,0
Shirts,Long-sleeve,2014-02-10,2013-07-24,59.09,1
Shoes,Dress,2014-02-04,2012-08-07,31.72,1
Pants,Long,2014-02-07,2012-08-10,42.39,1
Shoes,Dress,2014-02-12,2012-08-15,55.09,1
Pants,Short,2014-02-10,2013-07-24,29.0,1
Shirts,Long-sleeve,2014-02-07,2012-08-10,36.0,1
Pants,Short,2014-02-06,2014-01-10,92.6,1
Shoes,Sneakers,2014-02-08,2010-01-16,47.39,1
Shoes,Boat,2014-02-11,2013-11-29,52.09,1
Shoes,Sneakers,2014-02-06,2012-08-09,32.39,1
Pants,Long,2014-02-12,2010-01-20,46.09,1
Pants,Short,2014-02-10,2013-11-28,84.6,0
Shoes,Boat,2014-02-10,2014-01-14,49.09,1
Pants,Long,2014-02-09,2013-07-23,81.6,1
Shoes,Sneakers,2014-02-13,2013-12-01,36.0,1
Pants,Long,2014-02-09,2014-01-30,44.39,1
Pants,Short,2014-02-04,2013-07-18,49.09,1
Shirts,T-shirt,2014-02-04,2013-11-22,56.09,1
Shirts,Short-sleeve,2014-02-05,2014-01-26,23.0,1
Shoes,Dress,2014-02-18,2014-01-22,29.39,0
Shoes,Sneakers,2014-02-18,2012-08-21,45.39,1
Shoes,Boat,2014-02-05,2013-07-19,84.6,0
Shoes,Sneakers,2014-02-13,2013-07-27,46.39,0
Shoes,Dress,2014-02-11,2013-07-25,80.6,1
Shoes,Sneakers,2014-02-06,2012-08-09,33.72,1
Pants,Short,2014-02-08,2010-01-16,88.6,0
Pants,Short,2014-02-09,2014-01-13,52.09,1
Pants,Short,2014-02-07,2013-07-21,37.0,1
Pants,Long,2014-02-09,2013-07-23,82.6,1
Pants,Short,2014-02-16,2013-12-04,28.0,1
Pants,Long,2014-02-15,2013-07-29,89.6,1
Shoes,Boat,2014-02-10,2014-01-14,30.0,1
Pants,Short,2014-02-04,2014-01-25,43.39,1
Shoes,Sneakers,2014-02-05,2010-01-13,59.09,1
Pants,Long,2014-02-16,2013-07-30,82.6,1
Shoes,Boat,2014-02-14,2010-01-22,82.6,1
Pants,Long,2014-02-09,2013-07-23,42.09,1
Shoes,Dress,2014-02-07,2014-01-28,38.72,0
Shoes,Dress,2014-02-09,2014-01-30,39.39,0
Shoes,Boat,2014-02-05,2013-07-19,91.6,1
Shoes,Sneakers,2014-02-14,2014-01-18,29.39,1
Shoes,Dress,2014-02-18,2014-01-22,26.0,1
Pants,Long,2014-02-05,2013-11-23,53.09,1
Shoes,Sneakers,2014-02-15,2012-08-18,31.0,1
Shoes,Boat,2014-02-10,2013-11-28,47.09,1
Shoes,Boat,2014-02-12,2014-02-02,38.39,1
Shoes,Boat,2014-02-04,2013-07-18,29.0,1
Shirts,Short-sleeve,2014-02-18,2014-02-08,31.39,1
Shoes,Boat,2014-02-07,2012-08-10,77.6,1
Shirts,Short-sleeve,2014-02-05,2014-01-26,38.0,1
Shirts,Long-sleeve,2014-02-11,2013-11-29,55.09,0
Shoes,Boat,2014-02-16,2014-02-06,25.72,1
Pants,Short,2014-02-06,2014-01-10,32.39,1
Shoes,Dress,2014-02-13,2013-07-27,37.0,1
Shoes,Sneakers,2014-02-09,2014-01-30,92.6,1
Pants,Short,2014-02-14,2014-02-04,82.6,1
Shoes,Dress,2014-02-11,2013-11-29,60.09,1
Shirts,Short-sleeve,2014-02-18,2010-01-26,29.0,1
Shoes,Sneakers,2014-02-07,2013-11-25,87.6,1
